Nom_etablissement,Type_etablissement,Libelle_departement,latitude,longitude,Restauration,rest_priority_score
ECOLE PRIMAIRE PRIVEE CALANDRETA,École,Pyrénées-Atlantiques,43.3013467,-0.36758683,0,0.3958783
Section d'enseignement général et technologique du Lycée polyvalent privé Saint Joseph,Lycée,Pyrénées-Atlantiques,43.38114346,-1.30503071,0,0.3958783
ECOLE PRIMAIRE PRIVEE URRUNAKO IKASTOLA,École,Pyrénées-Atlantiques,43.36363734,-1.7021174,0,0.3958783
ECOLE PRIMAIRE PRIVEE CALANDRETA DEU LIS,École,Pyrénées-Atlantiques,43.13037656,-0.35183065,0,0.3958783
ECOLE PRIMAIRE PRIVEE CALANDRETA D'ARTIX,École,Pyrénées-Atlantiques,43.39936239,-0.57171129,0,0.3958783
ECOLE PRIMAIRE PRIVEE BAIGORRIKO IKASTOLA,École,Pyrénées-Atlantiques,43.18462826,-1.33747917,0,0.3958783
Ecole primaire privée Les enfants de la ruche,École,Pyrénées-Atlantiques,43.49584776,-1.49671729,0,0.3958783
BIDART UHABIA IKASTOLA,Autre,Pyrénées-Atlantiques,43.43713734,-1.58471116,0,0.3958783
Ecole primaire privée la chanterie Saint Joseph,École,Pyrénées-Atlantiques,43.28276156,-0.36979426,0,0.3958783
ECOLE PRIMAIRE PRIVEE BAIGURA IKASTOLA,École,Pyrénées-Atlantiques,43.34114494,-1.29907998,0,0.3958783
ECOLE PRIMAIRE PRIVEE ARROKAGARAI IKASTOLA,École,Pyrénées-Atlantiques,43.32717854,-1.40352177,0,0.3958783
ECOLE ELEM. PRIVEE ALTERNATIVE BIHOTZA,École,Pyrénées-Atlantiques,43.43069214,-1.18188553,0,0.3958783
Ecole privée Montessori de Pau,École,Pyrénées-Atlantiques,43.31000293,-0.31455815,0,0.3958783
Ecole privée l'Immaculée Conception,École,Pyrénées-Atlantiques,43.32689419,-0.96580495,0,0.3958783
Ecole primaire privée l'envol,École,Pyrénées-Atlantiques,43.35962519,-0.38225492,0,0.3958783
ECOLE PRIVEE ERLAITZA,École,Pyrénées-Atlantiques,43.38389763,-1.69576907,0,0.3958783
Collège  Cours l'Immaculée Conception,Collège,Pyrénées-Atlantiques,43.32692482,-0.96609946,0,0.3958783
ECOLE ELEMENTAIRE PRIVEE L'ETOILE,École,Pyrénées-Atlantiques,43.4808199,-1.4887925,0,0.3958783
Collège Privé L'Envol de Serres Castet,Collège,Pyrénées-Atlantiques,43.35962613,-0.38225374,0,0.3958783
Collège privé International School of Béarn,Collège,Pyrénées-Atlantiques,43.32607985,-0.33184167,0,0.3958783
Lycée privée International School of Béarn,Lycée,Pyrénées-Atlantiques,43.32607985,-0.33184167,0,0.3958783
Ecole alternative Bihotza,École,Pyrénées-Atlantiques,43.43066279,-1.18185249,0,0.3958783
ECOLE PRIMAIRE PRIVEE BOKALEKO HATSA IKASTOLA,École,Pyrénées-Atlantiques,43.51789002,-1.47822217,0,0.3958783
Collège privé Kattalin Elizalde,Collège,Pyrénées-Atlantiques,43.34193565,-1.5248724,0,0.3958783
ECOLE MATERNELLE PRIVEE BULLE,École,Pyrénées-Atlantiques,43.51936704,-1.50002499,0,0.3958783
Ecole maternelle,École,Aisne,49.62707369,3.38839056,0,0.395756731
Ecole élémentaire,École,Aisne,49.52757699,3.54031038,0,0.395756731
Ecole élémentaire,École,Aisne,49.8770502,4.09242942,0,0.395756731
Ecole élémentaire,École,Aisne,49.6204552,3.1294399,0,0.395756731
Ecole primaire,École,Aisne,49.5581934,3.49660051,0,0.395756731
Ecole primaire,École,Aisne,49.68919584,3.43264973,0,0.395756731
Ecole maternelle,École,Aisne,49.76582965,3.19275041,0,0.395756731
Ecole maternelle,École,Aisne,49.8656881,3.64911069,0,0.395756731
Ecole élémentaire,École,Aisne,50.04285366,3.74241032,0,0.395756731
Ecole maternelle,École,Aisne,49.92335526,3.98514016,0,0.395756731
Ecole maternelle,École,Aisne,49.33866098,3.56997046,0,0.395756731
Ecole primaire,École,Aisne,49.01701136,3.27629582,0,0.395756731
Ecole primaire,École,Aisne,49.57166267,3.1693604,0,0.395756731
Ecole élémentaire de Marest Centre,École,Aisne,49.59925447,3.15212054,0,0.395756731
Ecole élémentaire,École,Aisne,49.69331203,3.27304993,0,0.395756731
Ecole primaire,École,Aisne,49.51521802,3.5023501,0,0.395756731
Ecole élémentaire,École,Aisne,49.11181066,3.10191977,0,0.395756731
Ecole primaire,École,Aisne,49.57215929,3.14384991,0,0.395756731
Ecole maternelle hameau de Sacy,École,Aisne,49.42722471,3.11606044,0,0.395756731
Ecole élémentaire,École,Aisne,49.02231382,3.53197018,0,0.395756731
Ecole élémentaire,École,Aisne,49.53236781,3.2052105,0,0.395756731
Ecole primaire d'application Eugene Corrette,École,Aisne,49.8337826,3.30937063,0,0.395756731
Ecole élémentaire d'application Louise Macault,École,Aisne,49.56931033,3.61691316,0,0.395756731
Ecole maternelle d'application Louise Macault,École,Aisne,49.56875723,3.61592957,0,0.395756731
Ecole élémentaire,École,Aisne,49.85168502,4.16139041,0,0.395756731
Ecole maternelle,École,Aisne,49.68534116,4.02116056,0,0.395756731
Ecole élémentaire,École,Aisne,49.77699837,3.18761054,0,0.395756731
Ecole élémentaire,École,Aisne,49.3736037,3.45128012,0,0.395756731
Ecolé élémentaire,Autre,Aisne,49.40683728,3.59588001,0,0.395756731
Ecole élémentaire,École,Aisne,49.55941994,3.49686657,0,0.395756731
Ecole primaire,École,Aisne,49.9280227,3.57809039,0,0.395756731
Ecole élémentaire,École,Aisne,49.85712783,3.79034906,0,0.395756731
Ecole primaire,École,Aisne,49.18297186,3.53378989,0,0.395756731
Ecole élémentaire,École,Aisne,49.67427962,4.06931062,0,0.395756731
Ecole primaire,École,Aisne,49.0213353,3.19486019,0,0.395756731
Ecole élémentaire,École,Aisne,49.67565814,3.15070652,0,0.395756731
Ecole élémentaire Condorcet,École,Aisne,49.83925044,3.48833964,0,0.395756731
Ecole maternelle Marie Curie,École,Aisne,49.83770446,3.48672047,0,0.395756731
Ecole primaire,École,Aisne,49.51885374,3.26708597,0,0.395756731
Ecole primaire,École,Aisne,49.97675221,3.38189063,0,0.395756731
Ecole primaire,École,Aisne,49.96128732,3.2320393,0,0.395756731
Ecole primaire,École,Aisne,49.59954061,3.77596036,0,0.395756731
Ecole primaire Albert Mennécier,École,Aisne,49.96506826,3.34670959,0,0.395756731
Ecole primaire,École,Aisne,49.74585011,3.23477957,0,0.395756731
Ecole primaire,École,Aisne,49.90386234,4.19418103,0,0.395756731
Ecole primaire,École,Aisne,49.89569439,3.78232011,0,0.395756731
Ecole primaire Victor Hugo,École,Aisne,49.7698544,4.1804006,0,0.395756731
Ecole primaire,École,Aisne,49.58939397,3.21237642,0,0.395756731
Ecole primaire,École,Aisne,49.93875877,3.45526002,0,0.395756731
Collège Père Joseph Wrésinski,Collège,Aisne,49.6558802,3.30019968,0,0.395756731
Ecole primaire privée La Fontaine,École,Aisne,49.29499987,3.49242955,0,0.395756731
Micro lycée de Saint quentin,Lycée,Aisne,49.85440971,3.30826035,0,0.395756731
Ecole secondaire privée hors contrat cours Clovis,École,Aisne,49.6615141,3.37912758,0,0.395756731
Chouette Ecole,École,Aisne,49.5148356,3.26867871,0,0.395756731
Ecole élémentaire privée Cours Clovis,École,Aisne,49.6615141,3.37912758,0,0.395756731
Ma chouette école,École,Aisne,49.5148356,3.26867871,0,0.395756731
Ecole de production de Thiérache et de la Serre à Vervins,École,Aisne,49.82912064,3.90818888,0,0.395756731
Ecole privée hors contrat La Chrysalide Ecole Alternative à Chaudun,École,Aisne,49.31791103,3.26522525,0,0.395756731
Ecole de production LA PROD'FACTORY à Epaux-Bézu,École,Aisne,49.08189059,3.38792895,0,0.395756731
Ecole primaire,École,Tarn,43.98967761,1.84161055,0,0.395188099
Ecole primaire privée Saint-Jean,École,Tarn,43.51375602,2.17411927,0,0.395188099
Ecole primaire privée Notre Dame Saint-Jean,École,Tarn,43.48633404,2.37454858,0,0.395188099
Ecole primaire privée Calandreta Castresa,École,Tarn,43.59811796,2.23698146,0,0.395188099
Ecole primaire privée Calandreta d'Albi,École,Tarn,43.92879337,2.15050828,0,0.395188099
Ecole primaire privée Calandreta del Galhaguès,École,Tarn,43.90469049,1.89771057,0,0.395188099
Ecole primaire privée Maria Montessori d'Albi,École,Tarn,43.91359926,2.13590056,0,0.395188099
Ecole Primaire Privée Calandreta del Pastèl,École,Tarn,43.70207772,1.81859449,0,0.395188099
Ecole élémentaire privée hors contrat Cours Le Sénevé,École,Tarn,43.60565985,2.24376103,0,0.395188099
Ecole secondaire privée hors contrat Cours Le Sénévé,École,Tarn,43.60565985,2.24376103,0,0.395188099
Ecole élémentaire privée hors contrat Maria Montessori,École,Tarn,43.89570186,1.89966641,0,0.395188099
Section d'enseignement général et technologique du Lycée professionnel privé Sainte-Dominique,Lycée,Tarn,43.92982634,2.14770338,0,0.395188099
Collège privé hors contrat Montessori Gaillac,Collège,Tarn,43.90109801,1.90742548,0,0.395188099
Collège Jean de Prades,Collège,Tarn-et-Garonne,44.03237915,1.11908469,0,0.392827077
Ecole primaire d'application Marcel Guerret,École,Tarn-et-Garonne,44.01119268,1.36501504,0,0.392827077
Ecole primaire privée Notre-Dame,École,Tarn-et-Garonne,44.22665407,1.20352267,0,0.392827077
Section enseignement général et technologique du Lycée professionnel privé Skhole d'Art - Bonnecaze,Lycée,Tarn-et-Garonne,44.01625221,1.35633507,0,0.392827077
Ecole primaire privée hors contrat Notre-Dame de l'Assomption,École,Tarn-et-Garonne,44.0134233,1.34662371,0,0.392827077
Ecole élémentaire privée hors contrat Creactive,École,Tarn-et-Garonne,44.06072809,1.40362918,0,0.392827077
Section d'enseignement professionnel du Lycée polyvalent Claude Nougaro,Lycée,Tarn-et-Garonne,44.16001734,1.55307352,0,0.392827077
Ecole primaire privée hors contrat Michel Beraud,École,Tarn-et-Garonne,43.9883089,1.30725972,0,0.392827077
Section d'enseignement professionnel du lycée polyvalent,Lycée,Tarn-et-Garonne,43.9627386,1.24821032,0,0.392827077
Lycée Créactive,Lycée,Tarn-et-Garonne,44.06072809,1.40362918,0,0.392827077
Collège Simone Veil,Collège,Tarn-et-Garonne,43.84898746,1.21581039,0,0.392827077
Collège privé hors contrat Notre dame de l'assomption,Collège,Tarn-et-Garonne,44.0134233,1.34662371,0,0.392827077
Lycée professionnel privé hors contrat Ambre Select,Lycée,Tarn-et-Garonne,44.01555644,1.3424379,0,0.392827077
Lycée professionnel maritime et aquacole Daniel Rigolet,Lycée,Manche,49.63762505,-1.61862643,0,0.392517068
Ecole bilingue Montessori Les Petits Bateaux,École,Manche,49.64167041,-1.62297629,0,0.392517068
Ecole de production privée d'usinage du Cotentin Valognes,École,Manche,49.51932614,-1.50072541,0,0.392517068
Ecole maternelle Les Cricouis,École,Manche,49.4689366,-1.72600485,0,0.392517068
Ecole secondaire privée hors contrat les cricouis Bricquebec-en-Cotentin,École,Manche,49.42109398,-1.65422496,0,0.392517068
Section d'enseignement professionnel du lycée Fulgence-Bienvenue,Lycée,Côtes-d'Armor,48.18499303,-2.75940016,0,0.390988211
Ecole primaire publique de Langrolay sur Rance,École,Côtes-d'Armor,48.55453486,-2.00264028,0,0.390988211
Ecole primaire privée Sainte Thérèse,École,Côtes-d'Armor,48.19021692,-2.8476716,0,0.390988211
Ecole  privée Notre Dame,École,Côtes-d'Armor,48.38652505,-2.54907953,0,0.390988211
Ecole primaire privée Sainte Croix,École,Côtes-d'Armor,48.45849389,-2.04641458,0,0.390988211
Ecole primaire privée Diwan,École,Côtes-d'Armor,48.56296287,-3.15635007,0,0.390988211
Ecole primaire privée Diwan,École,Côtes-d'Armor,48.72976995,-3.45431661,0,0.390988211
Ecole primaire privée Diwan,École,Côtes-d'Armor,48.5058864,-2.76481991,0,0.390988211
Ecole primaire privée Diwan Jakez A Gelenn,École,Côtes-d'Armor,48.77166615,-3.07217048,0,0.390988211
Ecole Diwan de Louannec,École,Côtes-d'Armor,48.79518561,-3.41113992,0,0.390988211
Ecole Diwan de Plounevez-Moëdec,École,Côtes-d'Armor,48.55564977,-3.44227037,0,0.390988211
ECOLE ELEMENTAIRE PRIVEE DIWAN,École,Côtes-d'Armor,48.4759893,-3.18581062,0,0.390988211
ECOLE PRIMAIRE SAINT ERWAN,École,Côtes-d'Armor,48.54731181,-2.89298225,0,0.390988211
Ecole privée hors-contrat Skol Diwan Landreger,École,Côtes-d'Armor,48.50599725,-2.786734225,0,0.390988211
SEP du LPO Colomb,Autre,Haute-Saône,47.68780163,6.49812564,0,0.390156466
Ecole élémentaire,École,Haute-Saône,47.71043835,6.39859598,0,0.390156466
Ecole élémentaire,École,Haute-Saône,47.83732676,6.48757164,0,0.390156466
ECOLE PRIMAIRE PUBLIQUE,École,Haute-Saône,47.69541029,6.42169845,0,0.390156466
Ecole élémentaire Marc Roussel,École,Haute-Saône,47.83688702,6.46802355,0,0.390156466
Ecole primaire,École,Haute-Saône,47.58110203,6.79225058,0,0.390156466
Ecole primaire,École,Haute-Saône,47.63788107,6.78916178,0,0.390156466
Ecole primaire Aimé Cachot,École,Haute-Saône,47.69173961,6.64573542,0,0.390156466
Ecole primaire La pierre qui tourne,École,Haute-Saône,47.58443232,6.68028714,0,0.390156466
Ecole primaire,École,Haute-Saône,47.66402733,6.21043355,0,0.390156466
Ecole primaire,École,Haute-Saône,47.68626741,6.77787554,0,0.390156466
Ecole primaire,École,Haute-Saône,47.65971582,6.74571232,0,0.390156466
Ecole élémentaire du Village,École,Haute-Saône,47.62065183,6.18240659,0,0.390156466
Ecole maternelle,École,Haute-Saône,47.45792329,5.52838037,0,0.390156466
ECOLE ELEMENTAIRE JEAN DE LA FONTAINE,École,Haute-Saône,47.32281621,5.86566861,0,0.390156466
Ecole primaire,École,Haute-Saône,47.72659128,6.26024082,0,0.390156466
ECOLE ELEMENTAIRE PUBLIQUE,École,Haute-Saône,47.64900688,6.37077676,0,0.390156466
POLE EDUCATIF,Autre,Haute-Saône,47.56251546,6.63526064,0,0.390156466
Ecole primaire privée Saint Joseph,École,Haute-Saône,47.88525469,6.40116653,0,0.390156466
Ecole primaire privée Jeanne d'Arc,École,Haute-Saône,47.40548125,5.81427877,0,0.390156466
ECOLE PRIMAIRE PRIVEE SAINTE MARIE,École,Haute-Saône,47.55878546,6.44615441,0,0.390156466
Ecole élémentaire du Centre,École,Haute-Saône,47.70504714,6.68521062,0,0.390156466
Ecole maternelle,École,Haute-Saône,47.70383732,6.68417249,0,0.390156466
Ecole primaire,École,Haute-Saône,47.57185686,5.95315856,0,0.390156466
Groupe scolaire Vicor Hugo,Autre,Haute-Saône,47.54766805,5.86071035,0,0.390156466
Ecole primaire,École,Haute-Saône,47.65193872,5.67072253,0,0.390156466
Ecole maternelle du Village,École,Haute-Saône,47.62065183,6.18240659,0,0.390156466
Ecole primaire,École,Haute-Saône,47.76191147,6.74292343,0,0.390156466
Ecole élémentaire,École,Haute-Saône,47.77979335,6.24992873,0,0.390156466
Section d'enseignement professionnel Louis Aragon,Autre,Haute-Saône,47.57396292,6.76165155,0,0.390156466
Section d'enseignement professionnel du LPO Lumière,Autre,Haute-Saône,47.82506339,6.37790063,0,0.390156466
Section d'enseignement général et professionnel adapté du collège Louis Pasteur,Collège,Haute-Saône,47.82685594,5.90294875,0,0.390156466
SEGPA du Collège des Thermes,Collège,Haute-Saône,47.821242,6.36412566,0,0.390156466
SGT du LP Pontarcher,Autre,Haute-Saône,47.63513687,6.16877433,0,0.390156466
Ecole de production Avenir Bois Formation - Saint-Loup/Semouse,École,Haute-Saône,47.8855386,6.28083589,0,0.390156466
Ecole technique privée Beauté et Coiffure,École,Aude,43.18146848,3.00213008,0,0.388436578
Ecole maternelle,École,Aude,42.95279643,2.37510954,0,0.388436578
Ecole maternelle,École,Aude,42.81720942,1.96161027,0,0.388436578
Ecole maternelle,École,Aude,42.98117592,2.1555899,0,0.388436578
Ecole élémentaire,École,Aude,43.12483464,2.15761967,0,0.388436578
Ecole primaire,École,Aude,42.87855587,2.34803067,0,0.388436578
Ecole primaire,École,Aude,43.36205545,2.45999199,0,0.388436578
Ecole élémentaire,École,Aude,43.0295753,2.13832996,0,0.388436578
Ecole primaire La Fontaine,École,Aude,43.1842762,2.36402955,0,0.388436578
Ecole élémentaire,École,Aude,43.10296842,2.24464189,0,0.388436578
Ecole primaire,École,Aude,43.1879982,2.71732019,0,0.388436578
Ecole primaire,École,Aude,43.19136344,2.81341038,0,0.388436578
Ecole primaire,École,Aude,43.33671614,2.3798597,0,0.388436578
Ecole élémentaire,École,Aude,43.37067415,2.36520987,0,0.388436578
Ecole élémentaire,École,Aude,43.00341208,2.37245975,0,0.388436578
Ecole primaire,École,Aude,43.2806072,2.23106046,0,0.388436578
Ecole élémentaire,École,Aude,42.80944947,2.30566036,0,0.388436578
Ecole élémentaire,École,Aude,43.18270696,1.89851769,0,0.388436578
Ecole élémentaire,École,Aude,42.94937959,1.99896443,0,0.388436578
Ecole primaire,École,Aude,42.99432148,2.19960098,0,0.388436578
Ecole primaire,École,Aude,42.95271836,1.96798985,0,0.388436578
Ecole primaire,École,Aude,43.20163724,2.63169993,0,0.388436578
Ecole élémentaire,École,Aude,43.05558543,2.0952803,0,0.388436578
Ecole primaire,École,Aude,42.9774651,2.77694651,0,0.388436578
Ecole élémentaire,École,Aude,43.08034538,2.66435026,0,0.388436578
Ecole primaire,École,Aude,43.30763706,2.90438977,0,0.388436578
Ecole primaire,École,Aude,43.2779873,2.65979973,0,0.388436578
Ecole primaire privée Sainte Thérèse,École,Aude,43.2005861,2.76020043,0,0.388436578
Ecole primaire,École,Aude,43.09079435,2.62057002,0,0.388436578
Ecole primaire,École,Aude,43.18552347,2.51118023,0,0.388436578
Ecole primaire,École,Aude,43.31958495,2.87042008,0,0.388436578
Ecole primaire,École,Aude,43.16765274,2.32961952,0,0.388436578
Ecole D'Art et Beauté (Ecole Secondaire professionnelle privée),École,Aude,43.18150445,2.99741759,0,0.388436578
Lycée d'enseignement agricole privé L'Amandier,Lycée,Aude,43.19062059,2.76635649,0,0.388436578
Ecole primaire privée la Calandreta Ciutat,École,Aude,43.20492635,2.37993053,0,0.388436578
Ecole primaire privée Saint Joseph des Carmes,École,Aude,43.2170891,2.1869601,0,0.388436578
Le Portrait (Ecole du second degré professionnel privée),École,Aude,43.21162776,2.35776009,0,0.388436578
Ecole primaire privé Calendreta Limosenca,École,Aude,43.06638811,2.2159999,0,0.388436578
Ecole primaire privée Calandreta Lo Becarut,École,Aude,43.02987066,2.97749956,0,0.388436578
Ecole primaire privée Calendreta Lo Cigal,École,Aude,43.31498548,2.8704797,0,0.388436578
"Ecole primaire privée, Institution Les Sarments",École,Aude,43.20847892,2.33232948,0,0.388436578
Ecole primaire privée de la Culture et de l'Education,École,Aude,43.18476107,2.97803049,0,0.388436578
Ecole élémentaire,École,Aude,43.047966,2.13688022,0,0.388436578
Ecole primaire privée Saint Just - Saint Pasteur,École,Aude,43.15886417,2.97742969,0,0.388436578
Ecole primaire privée l'Envol de l'Alouette,École,Aude,42.80884624,2.04583018,0,0.388436578
Ecole privée d'esthétique Art Création Beauté (Ecole second degré professionnel privée),École,Aude,43.21630648,2.34759939,0,0.388436578
Ecole primaire privée La Providence,École,Aude,43.2451436,2.11450838,0,0.388436578
Ecole secondaire privée La Providence,École,Aude,43.2451436,2.11450838,0,0.388436578
Etablissement secondaire privé de la Culture et de l'Education (Ecole du second degré général privée),École,Aude,43.18476107,2.9780268,0,0.388436578
Ecole Les Clés de l'Envol (Ecole primaire privée),École,Aude,43.19890246,2.20941956,0,0.388436578
